n,nodes
180,117
360,264
540,1295
720,10248
900,23818
1080,110883
1260,257290
1440,3716372
1440,OOT
1620,3664080
1620,OOT
1800,9930184
1800,OOT
1980,6847613
1980,OOT
2160,11229516
2160,OOT
2340,OOT
2520,OOT
2700,OOT
2880,OOT
3060,OOT
3240,OOT
3420,OOT
3600,OOT
3780,OOT
3960,OOT
4140,OOT
