n,nodes
276,98
292,146
306,127
325,106
436,473
492,590
530,309
598,412
636,423
920,919
1080,578
1504,2348
2432,417
2558,424
3575,747
6608,1377
9620,1430
9970,1325
9974,1325
10048,3683
10354,1377
10362,1325
10714,1710
11072,1377
12920,1595
21547,11620
38746,28659
65839,60235
100668,112068
