n,nodes
180,88
360,281
540,363
720,582
900,1165
1080,2191
1260,3105
1440,4854
1620,8754
1800,31125
1980,42850
2160,66869
2340,269677
2520,213612
2700,534844
2880,1303925
2880,OOT
3060,1939837
3060,OOT
3240,2424449
3240,OOT
3420,3404905
3420,OOT
3600,3118605
3600,OOT
3780,OOT
3960,OOT
4140,OOT
