n,nodes
120,60
144,84
168,95
192,172
216,176
240,339
264,273
288,365
312,440
336,530
360,556
384,635
408,586
432,848
456,758
480,1034
504,1091
528,1437
552,1493
576,1811
600,1870
624,2509
648,2676
672,3254
696,3055
720,4364
744,4387
768,6670
792,6416
816,8701
840,8289
864,11507
888,10990
912,15981
936,15512
960,22607
984,22133
1008,31633
1032,35829
1056,46475
1080,42990
1104,63086
1128,65162
1152,84630
1176,86136
1200,119461
