n,nodes
180,76
360,330
540,558
720,690
900,966
1080,1655
1260,6259
1440,2844
1620,2985
1800,8022
1980,18771
2160,15250
2340,114986
2520,81986
2700,137922
2880,90193
2880,OOM
3060,195805
3060,OOM
3240,190977
3240,OOM
3420,377343
3420,OOM
3600,OOM
3780,OOM
3960,741144
3960,OOM
4140,OOM
