n,nodes
340,10334
408,8791
476,10529
544,28385
612,30424
680,58747
748,94448
816,97241
884,245244
952,281079
1020,309883
1088,744795
1156,814047
1224,1337041
1292,2082697
1360,1408993
1428,1725508
1428,OOM
1496,2808972
1496,OOM
1564,1682764
1564,OOM
1632,1954325
1632,OOM
1700,3527267
1700,OOM
