n,nodes
180,87
360,271
540,370
720,581
900,1006
1080,2010
1260,4237
1440,4480
1620,6188
1800,23838
1980,22711
2160,37648
2340,114204
2520,211481
2700,382180
2880,976824
3060,1912383
3240,3262144
3420,5376337
3420,OOT
3600,4109249
3600,OOT
3780,6345577
3780,OOT
3960,1207847
3960,OOT
4140,OOT
