n,nodes
8,10
25,5
27,10
64,9
100,5
125,9
216,10
225,5
343,8
400,5
512,10
625,6
729,9
900,5
1000,9
1225,6
1331,10
1600,5
1728,11
2025,5
2197,11
2500,5
2744,9
3025,5
3375,9
3600,5
4096,9
4225,5
4900,6
4913,10
5625,5
5832,10
6400,5
6859,10
7225,5
8000,10
8100,5
9025,5
10000,6
