n,nodes
120,46
144,68
168,77
192,100
216,121
240,148
264,161
288,198
312,219
336,262
360,285
384,327
408,353
432,403
456,429
480,488
504,524
528,580
552,605
576,686
600,703
624,789
648,835
672,905
696,949
720,1055
744,1076
768,1169
792,1225
816,1310
840,1354
864,1473
888,1483
912,1607
936,1657
960,1772
984,1823
1008,1944
1032,1998
1056,2125
1080,2199
1104,2322
1128,2372
1152,2509
1176,2561
1200,2734
