n,nodes
8,10
25,7
27,13
64,24
100,7
125,14
216,12
225,7
343,8
400,7
512,8
625,7
729,8
900,7
1000,8
1225,7
1331,8
1600,7
1728,8
2025,7
2197,8
2500,7
2744,8
3025,7
3375,8
3600,7
4096,8
4225,7
4900,7
4913,8
5625,7
5832,8
6400,7
6859,8
7225,7
8000,8
8100,7
9025,7
10000,7
