n,nodes
180,100
360,351
540,469
720,746
900,1305
1080,1456
1260,2639
1440,4422
1620,5023
1800,22149
1980,16089
2160,42733
2340,110771
2520,100169
2700,201178
2880,389654
2880,OOM
3060,317583
3060,OOM
3240,393725
3240,OOM
3420,485610
3420,OOM
3600,148023
3600,OOM
3780,OOM
3960,OOM
4140,OOM
