n,nodes
180,148
360,223
540,888
720,6798
900,15580
1080,49015
1260,136340
1440,725340
1620,1234620
1800,7562029
1800,OOT
1980,9461349
1980,OOT
2160,7309845
2160,OOT
2340,OOT
2520,7245969
2520,OOT
2700,OOT
2880,OOT
3060,OOT
3240,OOT
3420,OOT
3600,OOT
3780,OOT
3960,OOT
4140,OOT
