n,nodes
180,106
360,233
540,532
720,714
900,941
1080,1328
1260,1208
1440,3744
1620,3499
1800,5555
1980,12032
2160,10705
2340,212065
2340,OOM
2520,57764
2700,123927
2880,276559
2880,OOM
3060,228051
3060,OOM
3240,314088
3240,OOM
3420,437403
3420,OOM
3600,278874
3600,OOM
3780,OOM
3960,OOM
4140,OOM
