n,nodes
276,170
292,126
306,90
325,198
436,289
492,361
530,327
598,786
636,499
920,1689
1080,755
1504,2809
2432,300
2558,331
3575,9083
6608,812
9620,929
9970,955
9974,957
10048,127332
10354,920
10362,900
10714,1085
11072,1009
12920,973
21547,803805
38746,OOT
65839,OOT
100668,OOT
