n,nodes
8,4
25,10
27,13
64,18
100,11
125,15
216,16
225,10
343,9
400,11
512,11
625,9
729,9
900,10
1000,10
1225,9
1331,9
1600,10
1728,10
2025,9
2197,9
2500,10
2744,10
3025,9
3375,9
3600,10
4096,10
4225,9
4900,9
4913,8
5625,9
5832,10
6400,10
6859,9
7225,9
8000,10
8100,10
9025,9
10000,10
