n,nodes
180,101
360,256
540,534
720,936
900,1154
1080,2287
1260,2921
1440,5853
1620,6100
1800,10014
1980,11273
2160,30819
2340,54946
2520,100595
2700,130252
2880,215959
2880,OOM
3060,470881
3060,OOM
3240,211892
3240,OOM
3420,423204
3420,OOM
3600,429501
3600,OOM
3780,OOM
3960,OOM
4140,OOM
