n,nodes
180,65
360,540
540,843
720,964
900,5572
1080,13723
1260,39169
1260,OOT
1440,116863
1440,OOT
1620,57704
1620,OOT
1800,156583
1800,OOT
1980,366100
1980,OOT
2160,255458
2160,OOT
2340,OOT
2520,OOT
2700,418351
2700,OOT
2880,OOT
3060,OOT
3240,OOT
3420,OOT
3600,OOT
3780,OOT
3960,OOT
4140,OOT
