n,nodes
180,92
360,351
540,469
720,728
900,1292
1080,1466
1260,2863
1440,4590
1620,4762
1800,21206
1980,16386
2160,40064
2340,97959
2340,OOM
2520,95451
2700,232275
2880,375620
2880,OOM
3060,156905
3060,OOM
3240,266352
3240,OOM
3420,419659
3420,OOM
3600,196993
3600,OOM
3780,OOM
3960,OOM
4140,OOM
