n,nodes
180,91
360,264
540,408
720,573
900,1109
1080,2049
1260,3763
1440,4489
1620,6041
1800,21615
1980,28158
2160,34399
2340,127188
2520,216807
2700,364608
2880,1232340
3060,1739534
3240,3010755
3420,4056445
3420,OOT
3600,2955705
3600,OOT
3780,3164764
3780,OOT
3960,3305225
3960,OOT
4140,OOT
