n,nodes
180,93
360,450
540,1986
720,4219
900,16452
1080,55308
1260,175803
1440,1074313
1620,1476474
1800,2864403
1800,OOT
1980,5245157
1980,OOT
2160,6622983
2160,OOT
2340,OOT
2520,OOT
2700,OOT
2880,1821734
2880,OOT
3060,OOT
3240,OOT
3420,OOT
3600,OOT
3780,OOT
3960,OOT
4140,OOT
