n,nodes
180,89
360,338
540,508
720,766
900,1181
1080,1991
1260,2907
1440,3520
1620,2822
1800,11098
1980,7749
2160,12375
2340,32523
2520,163793
2700,153719
2880,194641
2880,OOM
3060,303317
3060,OOM
3240,537128
3240,OOM
3420,469367
3420,OOM
3600,235294
3600,OOM
3780,OOM
3960,OOM
4140,OOM
