n,nodes
8,10
25,7
27,11
64,18
100,7
125,11
216,14
225,7
343,8
400,8
512,9
625,7
729,8
900,8
1000,9
1225,7
1331,8
1600,9
1728,9
2025,7
2197,7
2500,8
2744,9
3025,7
3375,8
3600,9
4096,9
4225,7
4900,8
4913,8
5625,7
5832,9
6400,8
6859,7
7225,7
8000,10
8100,8
9025,7
10000,9
