n,nodes
276,87
292,152
306,178
325,109
436,559
492,701
530,214
598,393
636,312
920,906
1080,384
1504,2031
2432,401
2558,409
3575,786
6608,1347
9620,1382
9970,1300
9974,1300
10048,3771
10354,1337
10362,1310
10714,1519
11072,1318
12920,1486
21547,11852
38746,28992
65839,60411
100668,112698
