n,nodes
8,10
25,6
27,10
64,10
100,5
125,9
216,7
225,5
343,9
400,5
512,10
625,5
729,9
900,5
1000,10
1225,5
1331,8
1600,5
1728,9
2025,6
2197,9
2500,5
2744,10
3025,5
3375,9
3600,5
4096,10
4225,5
4900,5
4913,8
5625,5
5832,9
6400,5
6859,9
7225,5
8000,8
8100,6
9025,5
10000,5
