n,nodes
180,130
360,289
540,745
720,2926
900,11741
1080,19188
1260,10350
1440,148654
1620,198410
1800,586430
1800,OOM
1980,836242
1980,OOM
2160,1888710
2160,OOM
2340,929108
2340,OOM
2520,OOM
2700,OOM
2880,OOM
3060,OOM
3240,OOM
3420,OOM
3600,1204552
3600,OOM
3780,OOM
3960,OOM
4140,OOM
