n,nodes
8,10
25,9
27,15
64,29
100,11
125,12
216,18
225,9
343,10
400,11
512,16
625,10
729,11
900,9
1000,19
1225,10
1331,10
1600,12
1728,17
2025,9
2197,11
2500,9
2744,17
3025,9
3375,11
3600,9
4096,17
4225,9
4900,10
4913,10
5625,10
5832,17
6400,10
6859,10
7225,10
8000,17
8100,11
9025,9
10000,11
