n,nodes
180,95
360,283
540,377
720,627
900,1276
1080,1844
1260,3334
1440,5788
1620,8613
1800,31611
1980,46379
2160,61459
2340,227442
2520,238731
2700,606679
2880,1426805
2880,OOT
3060,1843512
3060,OOT
3240,2445962
3240,OOT
3420,3299607
3420,OOT
3600,2465664
3600,OOT
3780,OOT
3960,OOT
4140,OOT
