n,nodes
8,10
25,9
27,14
64,31
100,10
125,10
216,17
225,10
343,10
400,10
512,19
625,9
729,12
900,11
1000,18
1225,11
1331,10
1600,9
1728,18
2025,10
2197,11
2500,12
2744,19
3025,10
3375,11
3600,10
4096,16
4225,9
4900,10
4913,11
5625,10
5832,18
6400,10
6859,11
7225,9
8000,15
8100,10
9025,10
10000,10
