n,nodes
180,113
360,396
540,1418
720,4178
900,17286
1080,41756
1260,111646
1440,480811
1620,785225
1800,6140853
1800,OOT
1980,5961389
1980,OOT
2160,7427166
2160,OOT
2340,9892097
2340,OOT
2520,9220237
2520,OOT
2700,OOT
2880,OOT
3060,OOT
3240,OOT
3420,OOT
3600,OOT
3780,OOT
3960,OOT
4140,OOT
