n,nodes
180,100
360,216
540,371
720,784
900,1000
1080,2468
1260,3030
1440,6529
1620,7552
1800,22573
1980,35227
2160,70905
2340,140120
2520,264112
2700,387370
2880,1396564
3060,3733262
3240,2982415
3420,5537121
3420,OOT
3600,6708849
3600,OOT
3780,11159436
3780,OOT
3960,OOT
4140,OOT
