n,nodes
180,145
360,213
540,936
720,6782
900,18491
1080,50770
1260,147615
1440,679255
1620,1144029
1800,12905054
1980,11634333
1980,OOT
2160,16231203
2160,OOT
2340,35704251
2340,OOT
2520,70175867
2520,OOT
2700,OOT
2880,OOT
3060,OOT
3240,OOT
3420,OOT
3600,OOT
3780,OOT
3960,OOT
4140,OOT
