n,nodes
180,87
360,260
540,391
720,571
900,1173
1080,2077
1260,3553
1440,6144
1620,8639
1800,34762
1980,58906
2160,62889
2340,188682
2520,203315
2700,416963
2880,1508286
3060,1666458
3060,OOT
3240,2650747
3240,OOT
3420,3205468
3420,OOT
3600,2791412
3600,OOT
3780,OOT
3960,OOT
4140,OOT
