n,nodes
180,131
360,299
540,744
720,3394
900,12907
1080,21526
1260,10939
1440,154023
1620,185867
1800,601197
1800,OOM
1980,982274
1980,OOM
2160,2148801
2160,OOM
2340,992079
2340,OOM
2520,OOM
2700,OOM
2880,OOM
3060,OOM
3240,OOM
3420,OOM
3600,1380017
3600,OOM
3780,OOM
3960,OOM
4140,OOM
