n,nodes
5,5
9,9
13,6
17,6
25,10
29,6
37,6
41,7
49,10
53,6
61,6
73,6
81,15
89,6
97,6
101,6
109,6
113,6
121,10
125,11
137,6
149,6
157,6
169,10
173,6
181,6
193,6
197,6
229,7
233,7
241,7
257,6
269,7
277,6
281,6
289,11
293,6
313,7
317,6
337,6
349,6
353,6
361,12
373,6
389,6
397,6
401,6
409,6
421,7
433,7
449,7
457,7
461,6
