n,nodes
180,98
360,201
540,303
720,527
900,686
1080,1456
1260,2388
1440,7629
1620,8121
1800,20437
1980,31826
2160,48356
2340,122683
2520,175558
2700,318628
2880,946190
3060,1623131
3240,5030825
3240,OOT
3420,4048733
3420,OOT
3600,7124569
3600,OOT
3780,10066702
3780,OOT
3960,10137302
3960,OOT
4140,11297849
4140,OOT
