n,nodes
276,53
292,124
306,90
325,56
436,289
492,361
530,93
598,87
636,107
920,169
1080,454
1504,2742
2432,290
2558,294
3575,851
6608,908
9620,1001
9970,986
9974,946
10048,5047
10354,932
10362,842
10714,998
11072,869
12920,1075
21547,18331
21547,OOT
38746,OOT
38746,OOM
65839,OOM
100668,OOM
