n,nodes
180,120
360,400
540,1129
720,3625
900,14275
1080,37344
1260,88662
1440,571881
1620,950576
1800,4071883
1800,OOT
1980,4204913
1980,OOT
2160,6464939
2160,OOT
2340,2225383
2340,OOT
2520,OOT
2700,OOT
2880,OOT
3060,OOT
3240,OOT
3420,OOT
3600,OOT
3780,OOT
3960,OOT
4140,OOT
