n,nodes
180,76
360,169
540,373
720,802
900,1314
1080,3997
1260,6031
1440,12561
1620,20517
1800,51869
1980,63156
2160,149988
2340,522962
2520,641968
2700,833918
2880,2188203
2880,OOT
3060,2566984
3060,OOT
3240,2620958
3240,OOT
3420,2941103
3420,OOT
3600,OOT
3780,OOT
3960,OOT
4140,OOT
