n,nodes
276,99
292,115
306,90
325,104
436,289
492,361
530,231
598,435
636,303
920,962
1080,591
1504,13310
2432,350
2558,362
3575,748
6608,1061
9620,1158
9970,1015
9974,1015
10048,3736
10354,1062
10362,1015
10714,1295
11072,1080
12920,1283
21547,11597
38746,28828
65839,60079
100668,112124
