n,nodes
180,91
360,508
540,2263
720,5972
900,23928
1080,138072
1260,302430
1440,1487895
1620,2166512
1800,3883042
1800,OOT
1980,4569282
1980,OOT
2160,10913477
2160,OOT
2340,2840378
2340,OOT
2520,OOT
2700,OOT
2880,OOT
3060,OOT
3240,OOT
3420,OOT
3600,OOT
3780,OOT
3960,OOT
4140,OOT
