n,nodes
8,10
25,7
27,11
64,18
100,8
125,11
216,13
225,7
343,8
400,9
512,10
625,7
729,8
900,8
1000,9
1225,7
1331,8
1600,7
1728,9
2025,7
2197,7
2500,7
2744,9
3025,7
3375,8
3600,8
4096,9
4225,7
4900,8
4913,8
5625,7
5832,7
6400,10
6859,7
7225,7
8000,10
8100,8
9025,7
10000,8
