n,nodes
180,98
360,333
540,478
720,767
900,1263
1080,1470
1260,2596
1440,4996
1620,4546
1800,23977
1980,18999
2160,45639
2340,107878
2520,90128
2700,207269
2880,356727
2880,OOM
3060,311702
3060,OOM
3240,336088
3240,OOM
3420,427687
3420,OOM
3600,235135
3600,OOM
3780,OOM
3960,OOM
4140,OOM
