n,nodes
8,10
25,6
27,10
64,10
100,5
125,10
216,10
225,5
343,10
400,5
512,10
625,5
729,11
900,5
1000,11
1225,5
1331,11
1600,5
1728,10
2025,5
2197,10
2500,6
2744,10
3025,6
3375,11
3600,5
4096,9
4225,6
4900,5
4913,10
5625,5
5832,10
6400,6
6859,10
7225,6
8000,10
8100,5
9025,6
10000,6
