n,nodes
180,91
360,189
540,390
720,559
900,784
1080,1560
1260,1706
1440,4693
1620,6456
1800,13911
1980,37894
2160,36572
2340,383820
2520,217686
2700,253845
2880,945971
2880,OOT
3060,1521202
3240,2620439
3420,4674422
3420,OOT
3600,7194112
3600,OOT
3780,8293118
3780,OOT
3960,11290272
3960,OOT
4140,11419229
4140,OOT
